time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1653004800,3249.99675,3346.66332,3233.3301,3329.99667,3246.6634200000017,3323.6265377036334,3169.70030229637,3400.589655407265,3092.7371845927382,3477.552773110897,3015.7740668891065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26471126,24333938.9,52.25714285197532
1653264000,3376.66329,3416.66325,3353.32998,3413.32992,3252.1634145000016,3336.551816687936,3167.7750123120672,3420.9402188758704,3083.386610124133,3505.328621063805,2998.9982079361985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22125922,24213773.8,55.45898915033645
1653350400,3433.3299,3509.99649,3403.32993,3456.66321,3260.163406500001,3355.291733342413,3165.0350796575894,3450.4200601848247,3069.9067528151777,3545.5483870272365,2974.778425972766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25661725,24429819,57.07122508405359
1653436800,3493.32984,3559.99644,3443.32989,3546.66312,3270.6633960000013,3383.582132998519,3157.744659001484,3496.500869997036,3044.8259220029668,3609.4196069955533,2931.9071850044493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20455220,24455784.05,60.286456673943384
1653523200,3533.3298,3589.99641,3486.66318,3543.32979,3285.330048000001,3412.7330428331534,3157.927053166849,3540.136037666305,3030.524058333697,3667.5390324994573,2903.121063500545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21050721,24553329.15,60.106896923913574
1653609600,3699.9963,3839.99616,3676.66299,3769.99623,3316.4966835000014,3477.877627305044,3155.115739694959,3639.258571110087,2993.734795889916,3800.6395149151294,2832.3538520848733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48388548,26162965.75,67.25009744042599
1653868800,3833.3295,3836.66283,3589.99641,3643.32969,3343.496656500001,3511.97159334051,3175.0217196594917,3680.446530181019,3006.5467828189826,3848.9214670215283,2838.0718459784734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41110841,27393477,60.70822699898503
1653955200,3629.99637,3679.99632,3559.99644,3566.6631,3358.1633085000017,3532.555651148765,3183.7709658512385,3706.947993797528,3009.3786232024754,3881.340336446291,2834.9862805537123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25434625,27158996.75,57.088415675180975
1654041600,3586.66308,3669.99633,3563.32977,3626.66304,3381.8299515000012,3558.9156763562446,3204.744226643758,3736.001401212488,3027.6585017875145,3913.0871260687313,2850.572776931271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21512421,26432711,59.14169522199717
1654128000,3649.99635,3673.32966,3553.32978,3589.99641,3398.1632685000013,3578.599210956275,3217.7273260437278,3759.035153412549,3037.2913835874538,3939.4710958688224,2856.85544113118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16820716,26157730.7,57.33615583394571
1654214400,3616.66305,3626.66304,3539.99646,3613.32972,3415.3299180000017,3599.0577941865677,3231.602041813436,3782.7856703731336,3047.87416562687,3966.5135465596995,2864.146289440304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15254715,25846300.4,58.210476326056494
1654473600,3616.66305,3659.99634,3563.32977,3563.32977,3431.496568500001,3613.300539563704,3249.692597436298,3795.1045106274073,3067.888626372595,3976.9084816911104,2886.084655308892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12776412,24806649.35,55.58189207206223
1654560000,3566.6631,3593.32974,3519.99648,3583.32975,3456.1632105000012,3622.7939567007334,3289.532464299269,3789.424702901465,3122.9017180985375,3956.0554491021967,2956.270971897806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13580713,23747558.3,56.429429086631266
1654646400,3573.32976,3579.99642,3509.99649,3529.99647,3469.8298635000015,3630.645245741967,3309.014481258036,3791.4606279839327,3148.1990990160702,3952.276010225898,2987.383716774105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15138015,23052157.6,53.497934800538
1654732800,3359.99664,3386.66328,3269.99673,3283.33005,3473.6631930000017,3628.97956037896,3318.3468256210435,3784.295927757918,3163.0304582420854,3939.612295136876,3007.7140908631272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35132735,23762333.35,42.50085285813353
1654819200,3233.3301,3306.66336,3189.99681,3269.99673,3475.496524500001,3628.1589445627205,3322.834104437282,3780.82136462544,3170.1716843745626,3933.483784688159,3017.5092643118433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24948624,24242048.8,41.99829615425751
1655078400,3169.99683,3233.3301,3166.6635,3176.66349,3472.496527500002,3630.3249510852543,3314.6681039147493,3788.153374670507,3156.8396803294963,3945.9817982557597,2999.011256744244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16185616,24064298.65,38.56098921062028
1655164800,3129.99687,3233.3301,3069.99693,3219.99678,3465.6632010000017,3631.132401611206,3300.194000388797,3796.6016022224107,3134.7247997775926,3962.0708028336153,2969.255599166388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20583620,23833013.4,40.9763537340244
1655251200,3256.66341,3269.99673,3203.33013,3226.66344,3458.163208500001,3630.7430495690396,3285.5833674309624,3803.322890638078,3113.003526361924,3975.902731707117,2940.4236852928852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11264411,23352187.95,41.35831230159714
1655337600,3249.99675,3263.33007,3176.66349,3186.66348,3456.996543000001,3631.3201415179524,3282.67294448205,3805.643740035904,3108.349345964098,3979.9673385538554,2934.025747446147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12073212,22298496.9,39.698348584514214
1655424000,3099.9969,3146.66352,3073.33026,3106.66356,3445.8298875000014,3634.4942306254948,3257.165544374508,3823.158573750988,3068.5012012490147,4011.822916876481,2879.836858123522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16018516,21775866.4,36.539605391027905
1655683200,3103.33023,3123.33021,2999.997,3026.66364,3426.4965735000014,3636.1454754635915,3216.8476715364113,3845.7943774271816,3007.198769572821,4055.4432793907717,2797.549867609231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17611817,21550161.15,33.65567443037109
1655769600,3083.33025,3143.33019,3056.66361,3119.99688,3409.6632570000015,3629.483418400275,3189.8430955997283,3849.3035798005485,2970.0229341994545,4069.1237412008218,2750.2027727991813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12078012,20870975.5,39.64108447004678
1655856000,3136.66353,3139.99686,3039.99696,3046.66362,3384.6632820000013,3615.63058121798,3153.695982782023,3846.5978804359584,2922.7286835640443,4077.565179653937,2691.761384346066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11478611,20422145.05,36.82959536754808
1655942400,3036.66363,3066.6636,2933.3304,2986.66368,3356.829976500001,3600.2075258642676,3113.4524271357345,3843.5850752285337,2870.0748777714684,4086.9626245928002,2626.697328407202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21674721,20453345.05,34.663405064972
1656028800,2983.33035,3049.99695,2949.99705,3046.66362,3320.663346000001,3553.471093200331,3087.8555987996715,3786.2788404006606,2855.047851599342,4019.0865876009902,2622.240104399012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13522813,18710058.3,38.55536458758203
1656288000,3096.66357,3223.33011,3089.99691,3209.99679,3298.9967010000014,3520.6646497527836,3077.328752247219,3742.3325985055653,2855.6608034944375,3964.0005472583475,2633.9928547416553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18061518,17557592.15,47.6902431323786
1656374400,3219.99678,3266.6634,3179.99682,3216.66345,3281.4967185000014,3495.008084169599,3067.985352830404,3708.519449839197,2854.473987160806,3922.030815508795,2640.9626214912078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14137514,16992736.6,48.02986158454688
1656460800,3166.6635,3193.33014,3126.66354,3146.66352,3257.4967425000013,3457.4045075270033,3057.5889774729994,3657.3122725540056,2857.681212445997,3857.2200375810075,2657.773447418995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13018813,16568056.2,44.74492955332276
1656547200,3159.99684,3183.33015,3083.33025,3089.99691,3232.4967675000016,3420.1483702591686,3044.8451647408347,3607.799973018336,2857.1935619816672,3795.451575777503,2669.5419592225003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11799311,16316985.95,42.22713122543159
1656633600,3089.99691,3109.99689,3026.66364,3043.33029,3203.9967960000013,3374.109660203681,3033.8839317963216,3544.2225244073607,2863.771067592642,3714.3353886110403,2693.658203388962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12999312,16204215.8,40.21996826790875
1656892800,3026.66364,3079.99692,2986.66368,3079.99692,3179.830153500001,3330.386286254781,3029.2740207452207,3480.942419009562,2878.71788799044,3631.4985517643427,2728.1617552356593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11028011,16116795.75,42.53134850133877
1656979200,3123.33021,3126.66354,3006.66366,3029.99697,3152.163514500001,3274.16191252892,3030.165116471082,3396.160310557839,2908.166718442163,3518.1587085867577,2786.168320413244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12722412,16073880.7,40.24615536798302
1657065600,2993.33034,3066.6636,2959.99704,3063.33027,3128.830204500001,3215.9843548279964,3041.6760541720055,3303.1385051559923,2954.5219038440096,3390.292655483988,2867.367753516014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15681315,16101045.7,42.465553033771776
1657152000,3013.33032,3076.66359,2983.33035,3059.99694,3117.663549000001,3198.3762650145795,3036.950832985422,3279.088981029158,2956.2381169708437,3359.8016970437366,2875.525400956265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15563715,15122594.7,42.29636990575515
1657238400,3109.99689,3189.99681,3073.33026,3113.33022,3109.830223500001,3182.589075355921,3037.071371644081,3255.347927211841,2964.312519788161,3328.1067790677616,2891.5536679322404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19525819,14851454.45,46.003122326562114
1657497600,3163.33017,3163.33017,3086.66358,3099.9969,3105.996894000001,3177.135185695396,3034.8586023046055,3248.2734773907914,2963.72031060921,3319.4117690861867,2892.582018913815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9147909,14499569.1,45.22103431591649
1657584000,3119.99688,3139.99686,3063.33027,3083.33025,3099.1635675000007,3165.419528223503,3032.907606776498,3231.675488947006,2966.651646052995,3297.9314496705088,2900.3956853294926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8566508,13898713.5,44.209276830198796
1657670400,3083.33025,3116.66355,3079.99692,3106.66356,3093.163573500001,3152.6938517069048,3033.633295293097,3212.2241299138086,2974.103017086193,3271.7544081207125,2914.5727388792893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6365706,13653778.25,46.029826239790495
1657756800,3116.66355,3179.99682,3093.33024,3169.99683,3092.3302410000015,3150.650181155823,3034.01030084418,3208.9701213116446,2975.6903606883584,3267.290061467466,2917.370420532537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10423510,13571293.15,50.72949982046428
1657843200,3176.66349,3209.99679,3113.33022,3176.66349,3095.830237500001,3156.939140999793,3034.7213340002095,3218.048044499584,2973.612430500418,3279.156947999376,2912.5035270006265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9915009,13266117.8,51.211110259454955
1658188800,3209.99679,3293.33004,3209.99679,3286.66338,3108.8302245000013,3180.5725546007043,3037.0878943992984,3252.3148847014068,2965.345564298596,3324.0572148021097,2893.603234197893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14985614,13134807.65,58.43123456465283
1658275200,3329.99667,3329.99667,3259.99674,3296.66337,3117.6635490000012,3200.2877834849623,3035.03931451504,3282.9120179699235,2952.415080030079,3365.5362524548846,2869.790845545118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13555213,13208667.7,59.02489190973038
1658361600,3296.66337,3339.99666,3279.99672,3319.99668,3131.330202000001,3223.171761324284,3039.488642675718,3315.0133206485675,2947.6470833514345,3406.8548799728505,2855.8055240271515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9995709,13134522.6,60.444400921931525
1658448000,3493.32984,3516.66315,3429.99657,3453.32988,3154.663512000001,3264.336654408648,3044.990369591354,3374.009796817295,2935.317227182707,3483.6829392259424,2825.6440847740596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30642330,13582903.05,67.39535153770724
1658707200,3453.32988,3466.6632,3406.66326,3439.99656,3174.330159000001,3297.3300359999853,3051.3302820000167,3420.3299129999696,2928.3304050000324,3543.3297899999543,2805.3305280000477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9804909,13397007.85,66.14362654738608
1658793600,3393.32994,3399.9966,3343.32999,3373.32996,3182.496817500001,3312.7992197898925,3052.194415210109,3443.101622079784,2921.8920129202174,3573.404024369676,2791.5896106303258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11577311,13072797.5,60.130145804454436
1658880000,3379.99662,3426.66324,3379.99662,3419.99658,3192.6634740000004,3332.7966037683964,3052.5303442316044,3472.9297335367924,2912.3972144632085,3613.0628633051883,2772.2640846948125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8566208,12794232.2,62.68741244114377
1658966400,3419.99658,3459.99654,3406.66326,3459.99654,3208.3301250000004,3359.5233746032104,3057.1368753967904,3510.7166242064204,2905.9436257935804,3661.9098738096304,2754.7503761903704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8574308,12572006.95,64.77307476792645
1659052800,3483.32985,3519.99648,3423.32991,3466.6632,3227.1634395000005,3385.723732082532,3068.603146917469,3544.284024665064,2910.042854334937,3702.8443172475954,2751.4825617524057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17355917,12849837.25,65.12298877134384
1659312000,3506.66316,3576.66309,3496.66317,3573.32976,3253.6634130000007,3423.1949514169846,3084.1318745830167,3592.726489833969,2914.6003361660323,3762.258028250953,2745.0687977490484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15012615,12950502.4,70.22000355361067
1659398400,3583.32975,3596.66307,3539.99646,3583.32975,3278.8300545000006,3457.809312576582,3099.850796423419,3636.7885706531633,2920.871538346838,3815.767828729745,2741.8922802702564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12565512,13027377.45,70.65301176251052
1659484800,3599.9964,3663.32967,3556.66311,3583.32975,3306.4966935,3487.6271435601157,3125.366243439885,3668.757593620231,2944.2357933797693,3849.8880436803465,2763.105343319654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30146730,13898593.35,70.65301176251052
1659571200,3599.9964,3673.32966,3556.66311,3646.66302,3335.6633310000007,3522.1752829072616,3149.1513790927397,3708.6872348145225,2962.639427185479,3895.199186721783,2776.1274752782183,NaN,NaN,NaN,NaN,NaN,3656.315788125,3668.46855375,3600.41306625,19068319,14067943.55,73.48484321208538
1659657600,3633.3297,3683.32965,3606.66306,3643.32969,3364.8299685000006,3551.563326333753,3178.096610666248,3738.296684167505,2991.363252832496,3925.0300420012577,2804.6298949987436,NaN,NaN,NaN,NaN,NaN,3643.7463562499997,3672.774105,3614.7186075,15696615,14074588.55,73.08511584340218
1659916800,3643.32969,3643.32969,3563.32977,3589.99641,3388.663278,3572.167257330865,3205.159298669135,3755.6712366617303,3021.6553193382697,3939.1752159925954,2838.1513400074045,NaN,NaN,NaN,NaN,NaN,3638.46858375,3662.2185600000003,3593.6075175,15323715,13864483.35,66.82200257979369
1660003200,3576.66309,3649.99635,3563.32977,3633.3297,3415.3299180000004,3593.6253743490065,3237.034461650994,3771.9208306980127,3058.739005301988,3950.216287047019,2880.443548952982,NaN,NaN,NaN,NaN,NaN,3638.46858375,3662.2185600000003,3593.6075175,11264411,13970308.45,69.13629106066253
1660089600,3636.66303,3649.99635,3586.66308,3619.99638,3442.1632245,3608.4535503543725,3275.8728986456276,3774.743876208745,3109.582572791255,3941.0342020631174,2943.2922469368827,NaN,NaN,NaN,NaN,NaN,3638.46858375,3656.9407875,3593.6075175,9201009,14002033.5,67.57439962731584
1660262400,3633.3297,3696.66297,3626.66304,3679.99632,3470.8298625,3625.848971516616,3315.8107534833844,3780.868080533232,3160.7916444667685,3935.887189549848,3005.7725354501526,NaN,NaN,NaN,NaN,NaN,3641.2463587499997,3661.663005,3591.663075,15378615,14452678.95,70.77410361772473
1660521600,3643.32969,3646.66302,3536.66313,3586.66308,3491.663175,3632.172029853505,3351.154320146495,3772.68088470701,3210.64546529299,3913.189739560515,3070.136610439485,NaN,NaN,NaN,NaN,NaN,3639.99636,3656.6630099999998,3583.32975,18420318,14852519.35,60.734284149732765
1660608000,3523.32981,3523.32981,3433.3299,3439.99656,3504.8298284999996,3626.2448580706136,3383.4147989293856,3747.6598876412277,3261.9997693587716,3869.0749172118412,3140.584739788158,NaN,NaN,NaN,NaN,NaN,3636.3158081250003,3663.74633625,3564.996435,21866121,15450074.95,48.97665026094965
1660694400,3459.99654,3549.99645,3456.66321,3549.99645,3517.996482,3628.858648060267,3407.134315939733,3739.7208141205338,3296.2721498794663,3850.582980180801,3185.409983819199,NaN,NaN,NaN,NaN,NaN,3636.3158081250003,3696.66297,3564.996435,16300216,15515805.05,55.87598183839884
1660780800,3496.66317,3573.32976,3486.66318,3549.99645,3530.663136,3629.3128106788104,3432.01346132119,3727.962485357621,3333.363786642379,3826.6121600364313,3234.714111963569,NaN,NaN,NaN,NaN,NaN,3636.3158081250003,3685.69075875,3543.0520125000003,11097311,15392909.95,55.87598183839885
1660867200,3576.66309,3609.99639,3563.32977,3573.32976,3543.3297900000007,3629.6044586268545,3457.055121373147,3715.8791272537087,3370.7804527462927,3802.1537958805625,3284.505784119439,NaN,NaN,NaN,NaN,NaN,3592.426963125,3674.7185474999997,3543.0520125000003,9870909,15386669.95,57.29652595138979
1661126400,3503.32983,3576.66309,3489.99651,3569.99643,3549.1631175,3633.066913787174,3465.2593212128263,3716.9707100743485,3381.355524925652,3800.8745063615224,3297.451728638478,NaN,NaN,NaN,NaN,NaN,3592.426963125,3674.7185474999997,3543.0520125000003,10055410,14357323.95,57.01413624453839
1661212800,3593.32974,3653.32968,3586.66308,3606.66306,3557.4964425000007,3638.3657693884707,3476.627115611531,3719.2350962769406,3395.757788723061,3800.10442316541,3314.8884618345915,NaN,NaN,NaN,NaN,NaN,3592.426963125,3674.7185474999997,3543.0520125000003,13219813,14528069.15,59.38540133089735
1661299200,3583.32975,3599.9964,3563.32977,3569.99643,3567.3297660000003,3636.287010731027,3498.3725212689737,3705.244255462054,3429.4152765379467,3774.2015001930804,3360.45803180692,NaN,NaN,NaN,NaN,NaN,3592.426963125,3663.74633625,3543.0520125000003,9993609,14448884.05,56.05531183449932
1661385600,3573.32976,3599.9964,3543.32979,3599.9964,3576.3297570000004,3636.6796022930375,3515.9799117069633,3697.029447586074,3455.6300664139267,3757.3792928791113,3395.2802211208896,NaN,NaN,NaN,NaN,NaN,3592.426963125,3663.74633625,3543.0520125000003,8049008,14423024.05,58.124367145813615
1661472000,3603.32973,3646.66302,3599.9964,3636.66303,3585.1630815000003,3640.5653425354512,3529.7608204645494,3695.9676035709026,3474.358559429098,3751.3698646063535,3418.956298393647,NaN,NaN,NaN,NaN,NaN,3592.426963125,3663.74633625,3554.02422375,11192411,14553929.2,60.568071117038805
1661731200,3549.99645,3606.66306,3549.99645,3563.32977,3589.9964100000007,3638.6561782097274,3541.336641790274,3687.3159464194546,3492.6768735805467,3735.9757146291813,3444.01710537082,NaN,NaN,NaN,NaN,NaN,3592.426963125,3652.774125,3554.02422375,14610614,14416664.05,53.80526876167747
1661817600,3583.32975,3639.99636,3576.66309,3586.66308,3590.6630760000007,3639.1810653647954,3542.145086635206,3687.69905472959,3493.6270972704115,3736.217044094385,3445.1091079056164,NaN,NaN,NaN,NaN,NaN,3592.426963125,3652.774125,3554.02422375,12567912,14294428.9,55.50754246150834
1661904000,3566.6631,3573.32976,3509.99649,3563.32977,3589.663077,3638.5267843024485,3540.799369697552,3687.390491604897,3491.9356623951035,3736.254198907345,3443.071955092655,NaN,NaN,NaN,NaN,NaN,3592.426963125,3652.774125,3554.02422375,18839118,14608109.2,53.3888299504555
1661990400,3536.66313,3539.99646,3456.66321,3456.66321,3583.329750000001,3640.1627821204324,3526.496717879569,3696.9958142408645,3469.663685759137,3753.828846361296,3412.8306536387054,NaN,NaN,NaN,NaN,NaN,3592.426963125,3652.774125,3532.07980125,20491520,14125348.7,44.943386692554654
1662076800,3456.66321,3506.66316,3423.32991,3426.66324,3572.329761000001,3636.6388458584947,3508.020676141507,3700.947930716988,3443.7115912830136,3765.257015575482,3379.4025064245197,NaN,NaN,NaN,NaN,NaN,3588.4686337499998,3651.1074599999997,3525.8298075,14574314,13900648.45,42.888489897630116
1662336000,3399.9966,3469.99653,3353.32998,3446.66322,3562.4964375000004,3630.1464088579287,3494.846466142072,3697.7963802158574,3427.1964947841434,3765.4463515737857,3359.546523426215,NaN,NaN,NaN,NaN,NaN,3589.371410625,3653.74634625,3510.69093375,16014316,13916533.5,44.70364664901283
1662422400,3449.99655,3473.32986,3379.99662,3409.99659,3553.4964465000003,3628.466550786505,3478.5263422134954,3703.43665507301,3403.5562379269904,3778.4067593595146,3328.586133640486,NaN,NaN,NaN,NaN,NaN,3589.371410625,3653.74634625,3496.3853925,14513114,13876003.45,42.064106466168504
1662508800,3356.66331,3359.99664,3136.66353,3139.99686,3528.8298045,3643.9058719195077,3413.7537370804926,3758.9819393390153,3298.677669660985,3874.058006758523,3183.6016022414774,NaN,NaN,NaN,NaN,NaN,3591.663075,3649.99635,3463.3298699999996,46263646,15625965.2,28.649469420267963
1662595200,3189.99681,3259.99674,3143.33019,3246.66342,3510.1631565000002,3638.457286326167,3381.8690266738336,3766.751416152334,3253.5748968476664,3895.0455459785007,3125.2807670214997,NaN,NaN,NaN,NaN,NaN,3591.663075,3649.99635,3439.9965599999996,26642126,16498021.05,37.17375524324402
1662681600,3253.33008,3376.66329,3249.99675,3366.6633,3494.4965055000007,3620.2000657671997,3368.7929452328017,3745.903626034399,3243.089384965602,3871.6071863015986,3117.3858246984028,NaN,NaN,NaN,NaN,NaN,3591.663075,3673.32966,3439.9965599999996,24453024,16951741.5,45.11760557052479
1662940800,3376.66329,3416.66325,3299.9967,3333.33,3481.829851500001,3610.3403148572365,3353.3193881427655,3738.850778214472,3224.80892478553,3867.3612415717075,3096.2984614282946,NaN,NaN,NaN,NaN,NaN,3591.663075,3673.32966,3416.6632499999996,15111015,16786276.35,43.47325544192886
1663027200,3336.66333,3416.66325,3333.33,3366.6633,3478.1631885,3608.8427978125374,3347.483579187463,3739.522407125074,3216.803969874926,3870.2020164376113,3086.124360562389,NaN,NaN,NaN,NaN,NaN,3591.663075,3673.32966,3393.3299399999996,14965814,16441261,45.60810429366646
1663113600,3266.6634,3376.66329,3266.6634,3363.32997,3468.8298645000004,3600.7062531518445,3336.9534758481564,3732.582641803688,3205.0770871963127,3864.4590304555322,3073.2006985444687,NaN,NaN,NaN,NaN,NaN,3591.663075,3673.32966,3393.3299399999996,15821115,16417305.95,45.423357430789885
1663200000,3349.99665,3369.99663,3326.66334,3346.66332,3458.6632080000004,3591.722794197809,3325.603621802192,3724.7823803956176,3192.544035604383,3857.841966593426,3059.4844494065746,NaN,NaN,NaN,NaN,NaN,3591.663075,3673.32966,3369.9966299999996,9921009,16358490.85,44.45374517835179
1663286400,3283.33005,3293.33004,3239.99676,3263.33007,3443.1632235000006,3579.965762921961,3306.3606840780403,3716.768302343921,3169.5581446560805,3853.570841765881,3032.75560523412,NaN,NaN,NaN,NaN,NaN,3591.663075,3673.32966,3369.9966299999996,16137316,16671811.2,39.87095296167089
1663632000,3199.9968,3233.3301,3133.3302,3199.9968,3424.663242,3567.9281987728755,3281.3982852271247,3711.1931555457504,3138.1333284542497,3854.458112318626,2994.8683716813744,NaN,NaN,NaN,NaN,NaN,3591.0380756249997,3673.1907712499997,3344.5799887499998,23614223,17349751.85,36.768560646371554
1663718400,3196.66347,3253.33008,3173.33016,3243.33009,3406.4965935,3548.562457220057,3264.4307297799432,3690.628320940113,3122.364866059887,3832.69418466017,2980.29900233983,NaN,NaN,NaN,NaN,NaN,3591.0380756249997,3673.1907712499997,3344.5799887499998,15194115,17448466.95,40.19730638286509
1663804800,3193.33014,3219.99678,3169.99683,3203.33013,3388.1632785,3531.599047969859,3244.7275090301414,3675.0348174397177,3101.2917395602826,3818.470586909577,2957.8559700904234,NaN,NaN,NaN,NaN,NaN,3591.0380756249997,3673.1907712499997,3321.10779,14376614,17667617.2,38.14131876481511
1664150400,3163.33017,3179.99682,3106.66356,3119.99688,3364.1633025,3510.279073077359,3218.047531922641,3656.3948436547184,3071.9317613452818,3802.5106142320774,2925.815990767923,NaN,NaN,NaN,NaN,NaN,3586.0380806249996,3672.07966125,3303.33003,20763920,18303362.8,34.215016402399854
1664236800,3163.33017,3189.99681,3063.33027,3089.99691,3336.8299965000006,3480.525035589615,3193.134957410386,3624.2200746792296,3049.4399183207715,3767.915113768844,2905.744879231157,NaN,NaN,NaN,NaN,NaN,3577.91308875,3670.2741075,3274.44117,20408720,18764178.25,32.90192043310154
1664323200,3073.33026,3079.99692,2969.99703,2969.99703,3307.1633595000008,3461.861028531757,3152.4656904682447,3616.558697563513,2997.7680214364887,3771.2563665952694,2843.070352404732,NaN,NaN,NaN,NaN,NaN,3590.69085375,3666.3852225,3272.774505,35637935,19815544.3,28.2342457416961
1664409600,2587,2730,2422,2500,3252.830205500001,3475.6505522779794,3030.0098587220223,3698.4708990559575,2807.189511944044,3921.291245833936,2584.3691651660656,NaN,NaN,NaN,NaN,NaN,3616.9965343749996,3696.66297,3271.775313333333,49677500,21671023.7,17.66426966687824
1664496000,2480,2538,2451,2467,3198.0137170000007,3467.6431221895346,2928.384311810467,3737.272527379069,2658.7549066209326,4006.9019325686027,2389.125501431399,NaN,NaN,NaN,NaN,NaN,3616.9965343749996,3696.66297,3218.66435625,23878700,21923002.8,17.17800354685886
1664755200,2429,2612,2422,2599,3155.130556500001,3447.460753938855,2862.8003590611474,3739.7909513777086,2570.4701616222937,4032.1211488165627,2278.1399641834396,NaN,NaN,NaN,NaN,NaN,3616.9965343749996,3696.66297,3218.66435625,23007900,22048821.8,25.95812291985584
1664841600,2677,2680,2560,2609,3114.247394500001,3422.487464455608,2806.007324544394,3730.7275344112145,2497.7672545887876,4038.9676043668214,2189.5271846331807,NaN,NaN,NaN,NaN,NaN,3616.9965343749996,3696.66297,3218.66435625,18000000,22220106.1,26.59301928278785
1664928000,2656,2717,2591,2610,3072.4142335000015,3389.353005280677,2755.475461719326,3706.2917770613526,2438.5366899386504,4023.230548842028,2121.597918157975,NaN,NaN,NaN,NaN,NaN,3616.9965343749996,3696.66297,3218.66435625,21589000,22498840.3,26.66074390681237
1665014400,2624,2665,2576,2631,3033.464404000001,3354.365213823815,2712.5635941761875,3675.2660236476286,2391.662784352374,3996.1668334714427,2070.7619745285597,NaN,NaN,NaN,NaN,NaN,3616.9965343749996,3696.66297,3165.5533991666666,18824900,22714429.6,28.15967445598737
1665100800,2600,2638,2560,2563,3004.6145610000012,3340.2399412484856,2668.989180751517,3675.86532149697,2333.3638005030325,4011.4907017454548,1997.7384202545477,NaN,NaN,NaN,NaN,NaN,3616.9965343749996,3696.66297,3165.5533991666666,16354300,21218962.3,26.286202642916408
