time,open,high,low,close,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1665731400,31.89,32.98,31.14,32.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.87335559128038
1665990600,32.27,32.59,30.7,31.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.197561303512664
1666077000,31.1,31.93,30.42,30.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.8169334358765
1666163400,30.94,31.9,30.76,30.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.699148843971805
1666249800,31.3,31.32,29.76,29.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.486693010920376
1666336200,30.21,30.44,29.24,29.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.320283852909185
1666595400,30.65,30.95,29.78,29.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.00655186517693
1666681800,29.8,30,28.22,28.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.45555608009943
1666768200,28.44,28.52,27.27,27.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.24182321684517
1666854600,27.51,27.67,26.94,27.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.895418468929954
1666941000,27.43,27.59,25.75,25.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.576748112736894
1667200200,26.91,27.07,25.84,25.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.33335304920907
1667286600,25.96,26.35,25.66,25.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.105030433715655
1667373000,26.04,26.62,25.39,25.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.28981267562109
1667459400,25.98,26.87,25.1,25.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.295982047200255
1667545800,25.63,25.71,24,24.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.840152646337927
1667808600,25.67,25.67,24.34,24.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.11698829092842
1667895000,24.71,26.16,24.24,25.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.16558506377217
1667981400,25.34,26.35,25.02,26.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.50913124401892
1668067800,26.51,26.59,22.84,23.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.32745292530474
1668154200,23.89,23.91,22.37,22.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.576939492823882
1668413400,23.99,24.33,22.86,23.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.27778330581462
1668499800,23.77,26.22,23.18,24.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.4223615212139
1668586200,24.29,24.72,23.99,24.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.91451239164146
1668672600,24.05,25.18,23.81,23.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.34065910012998
1668759000,24.03,24.12,22.98,23.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.41581404167196
1669018200,24.05,24.12,22.3,22.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.989514037376296
1669104600,22.59,22.71,21.28,21.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.794555960566612
1669191000,21.49,21.78,20.32,20.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.230589746710933
1669363800,20.61,21.11,20.46,20.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.352345921548547
1669623000,22.09,22.5,21.65,22.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.53072329122695
1669709400,22.09,22.57,21.83,21.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.443055768757226
1669795800,21.7,22.63,20.31,20.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.10713559203596
1669882200,20.83,21.06,19.8,19.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.948037729440514
1669968600,20.42,20.96,18.95,19.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.85754918482658
1670227800,20.3,21.29,19.78,20.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.359715532819806
1670314200,20.69,22.6,20.38,22.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.898231235236096
1670400600,22.32,23.01,22.18,22.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.09388224848851
1670487000,22.81,23.28,22.06,22.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.53847849188741
1670573400,22.55,23.21,22.18,22.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.99802013131461
1670832600,24.4,25.05,24.18,25.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.53131441127843
1670919000,25.24,25.84,21.46,22.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.81444570087182
1671005400,22.83,23.47,21.07,21.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.31679994477285
1671091800,21.52,23.67,21.25,22.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.51861821510597
1671178200,23.26,23.83,22.09,22.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.81229774135657
1671437400,22.63,22.86,21.61,22.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.03923029187753
1671523800,23.17,23.39,21.35,21.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.77617114661021
1671610200,21.25,21.29,19.94,20.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.34889608420456
1671696600,20.08,24.3,20.01,21.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.90278901296147
1671783000,22.17,22.64,20.78,20.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.37282034760403
1672128600,21.67,22.8,21.59,21.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.286190818456944
1672215000,21.47,22.26,20.96,22.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.09002943190159
1672301400,22.25,22.31,21.36,21.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.634918368145975
1672387800,21.83,22.4,21.59,21.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.56288239625322
1672733400,23.09,23.76,22.73,22.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.33624249507886
1672819800,22.93,23.27,21.94,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.869714082915365
1672906200,22.2,22.92,21.97,22.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.64959179528278
1672992600,22.69,22.9,21,21.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.66593876137248
1673251800,21.75,21.98,21.27,21.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.045655541244855
1673338200,22.22,22.46,20.58,20.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.07667924943186
1673424600,20.8,21.25,20.62,21.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.20333566376435
1673511000,21.56,21.8,18.83,18.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.01353459570342
1673597400,19,19.41,18.01,18.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.639841929358084
1673943000,19.89,20.22,19.21,19.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.16056882321839
1674029400,19.28,20.58,18.71,20.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.233457666324604
1674115800,20.43,21.71,20.17,20.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.05288314586774
1674202200,20.28,20.7,19.41,19.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.600616410829026
1674461400,20.21,20.33,19.55,19.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.377564441720025
1674547800,19.89,20.47,18.91,19.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.07378925744907
1674634200,19.56,20.9,18.99,19.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.69168582647779
1674720600,19.05,19.48,18.67,18.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.235667219568406
1674807000,18.9,19,17.97,18.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.35557264311121
1675066200,19.76,20.25,19.54,19.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.40814549240946
1675152600,20.12,20.7,19.13,19.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.06481601955804
1675239000,19.62,20.04,17.7,17.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.893589940089434
1675325400,17.74,19.25,17.06,18.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.51543202012799
1675411800,18.57,19.3,17.93,18.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.92700101831911
1675671000,19.23,19.81,19.21,19.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.59247303545473
1675757400,19.54,19.99,18.43,18.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.33213091275045
1675843800,18.88,20.12,18.55,19.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.154967881450766
1675930200,19.24,21.08,19.02,20.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.852005716155325
1676016600,20.74,21.94,20.44,20.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.9736531209545
1676275800,21.66,21.69,20.33,20.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.90988122173711
1676362200,20.72,20.75,18.48,18.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.32813752138352
1676448600,19.37,19.41,18.11,18.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.45049215432923
1676535000,18.26,20.27,18.23,20.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.617827808114306
1676621400,20.94,21.3,19.82,20.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.94212950688615
1676967000,21.8,23.34,21.8,22.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.36352580395158
1677053400,23.03,23.63,22.02,22.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.56266154253425
1677139800,21.96,22.43,20.89,21.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.60058809769421
1677226200,21.35,22.9,21.32,21.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.50489409917859
1677485400,21.99,22.02,20.68,20.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.360961798907866
1677571800,21.3,21.37,20.1,20.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.27493823422863
1677658200,20.39,21.32,20.22,20.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.73102306039544
1677744600,21.41,21.42,19.55,19.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.36160937899476
1677831000,19.76,19.76,18.16,18.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.95870612656021
1678090200,19.05,19.19,18.49,18.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.69135431617573
1678176600,18.64,19.74,18.51,19.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.670844126962784
1678263000,19.71,20.01,19,19.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.498682507262586
1678349400,19.33,23.14,18.88,22.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.433219889035385
1678435800,23.34,28.97,21.79,24.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.3951078236443
